id,lon,lat,observed_on,created_at,quality_grade,ident_count,agree,taxon_id,rank
370809087,-122.9784616667,49.2365116667,2025-08-22,2026-06-11T20:09:21-07:00,needs_id,0,0,65979,species
370639952,-118.1323806394,50.8992279095,2025-08-07,2026-06-11T08:00:27-07:00,needs_id,1,1,20979,order
370639904,-118.1317805058,50.8990498559,2025-08-07,2026-06-11T08:00:16-07:00,needs_id,1,1,20979,order
362812031,-124.4494855776,48.9397090114,2025-08-03,2026-05-18T11:01:39-07:00,needs_id,1,1,787591,subfamily
352315510,-125.5810115512,48.9465814217,2025-09-24,2026-04-23T10:45:40-07:00,needs_id,0,0,25474,genus
340659624,-123.1760512,49.2247551997,2025-09-04,2026-02-28T13:30:35-08:00,needs_id,0,0,20979,order
340659597,-123.1760512,49.2247551997,2025-09-04,2026-02-28T13:30:29-08:00,needs_id,0,0,20979,order
340451800,-122.9288866667,49.24562,2025-06-01,2026-02-27T07:26:33-08:00,needs_id,0,0,25473,family
339378432,-125.776566,52.274307,2025-08-18,2026-02-19T18:57:57-08:00,needs_id,1,1,25588,species
336712941,-125.77597,52.274441,2025-08-18,2026-01-30T10:07:47-08:00,needs_id,1,1,25588,species
336712940,-125.77597,52.274441,2025-08-18,2026-01-30T10:07:47-08:00,needs_id,0,0,25474,genus
336692782,-123.1404137028,49.3039937614,2025-06-11,2026-01-30T06:39:38-08:00,needs_id,3,3,25473,family
336008163,-125.0435028333,49.6054783333,2025-07-01,2026-01-24T14:41:26-08:00,needs_id,0,0,25545,species
335877682,-116.5479509999,49.461552,2025-08-04,2026-01-23T16:08:00-07:00,needs_id,3,3,20979,order
335873059,-116.5474929999,49.457764,2025-08-04,2026-01-23T15:22:01-07:00,needs_id,1,1,25588,species
335873045,-116.546272,49.457535,2025-08-04,2026-01-23T15:21:58-07:00,needs_id,1,1,25588,species
335734990,-116.544769,49.453445,2025-08-03,2026-01-22T11:08:30-07:00,needs_id,1,1,25588,species
333536179,-121.7363919318,49.4630958667,2025-07-06,2026-01-04T19:45:03-08:00,needs_id,0,0,26721,genus
330516487,-121.9524427463,49.1991097002,2025-08-17,2025-12-12T15:55:34-08:00,needs_id,3,3,60340,genus
330475758,-115.0726386032,51.074250335,2025-08-28,2025-12-12T09:25:27-07:00,needs_id,1,1,26765,species
327625138,-127.4367916667,50.533375,2025-08-02,2025-11-21T22:41:46-08:00,needs_id,2,2,64970,species
327616973,-126.578842,50.477058,2025-06-23,2025-11-21T21:10:07-08:00,needs_id,1,1,26747,species
326293515,-126.57843,50.477196,2025-06-23,2025-11-12T22:13:08-08:00,needs_id,1,1,26718,order
326142819,-122.8666147826,49.3456088937,2025-09-01,2025-11-11T21:27:39-08:00,needs_id,0,0,27826,species
325352816,-115.3821263424,51.0805671787,2025-09-22,2025-11-07T09:25:04-07:00,needs_id,0,0,20979,order
325352814,-115.3821263424,51.0805671787,2025-09-22,2025-11-07T09:25:03-07:00,needs_id,0,0,20979,order
325286939,-125.849579,52.288311,2025-08-21,2025-11-06T19:52:20-08:00,needs_id,0,0,26747,species
323344658,-118.3507,49.015205,2025-07-31,2025-10-26T16:44:36-07:00,needs_id,0,0,25474,genus
322183272,-125.1262761946,48.826999585,2025-09-27,2025-10-20T22:38:27-07:00,needs_id,0,0,25545,species
321083142,-125.3679071396,49.2151425318,2025-09-17,2025-10-15T11:23:04-07:00,needs_id,1,1,24259,species
317911151,-122.390655,49.2423133333,2025-09-16,2025-09-30T19:43:53-07:00,needs_id,1,1,25473,family
317775701,-123.4754757775,48.5472076987,2025-09-22,2025-09-30T07:52:16-07:00,needs_id,5,4,20979,order
317643323,-120.0822906154,50.6530607987,2025-09-29,2025-09-29T15:41:58-07:00,needs_id,3,3,20979,order
317603639,-122.7135247391,49.4229511023,2025-09-28,2025-09-29T12:14:57-07:00,needs_id,3,3,20979,order
317158889,-114.1853244604,51.7659755471,2025-09-27,2025-09-27T21:07:20-06:00,needs_id,0,0,20978,class
316470787,-122.56855,49.2673383333,2025-09-24,2025-09-25T01:48:52-07:00,needs_id,0,0,26754,species
316414177,-123.0983664066,49.1418462505,2025-09-24,2025-09-24T17:35:19-07:00,needs_id,1,1,60340,genus
316399691,-123.57315,48.66013,2025-09-24,2025-09-24T16:07:30-07:00,needs_id,0,0,25545,species
315966001,-123.317375,48.463695,2025-09-22,2025-09-22T20:04:01-07:00,needs_id,0,0,26747,species
315935869,-123.3174283333,48.4637,2025-09-22,2025-09-22T16:52:20-07:00,needs_id,0,0,26718,order
315914734,-128.120438,51.66708,2025-06-05,2025-09-22T14:57:05-07:00,needs_id,0,0,64970,species
315815040,-128.4274139404,50.7788963318,2025-09-14,2025-09-22T07:39:41-07:00,needs_id,0,0,27826,species
315427716,-123.1419805,49.3022883333,2025-09-13,2025-09-20T20:37:24-07:00,needs_id,3,2,60340,genus
315409512,-123.0830114996,49.3808959978,2025-09-17,2025-09-20T18:49:34-07:00,needs_id,1,1,26721,genus
315109359,-121.951466538,49.1578491557,2025-09-18,2025-09-19T15:15:21-07:00,needs_id,0,0,25474,genus
315074490,-127.452325,50.5321883333,2025-09-18,2025-09-19T12:16:03-07:00,needs_id,1,1,25545,species
314935001,-125.8497166667,52.2883533333,2025-07-01,2025-09-18T20:19:50-07:00,needs_id,0,0,26754,species
314713280,-116.5458611111,49.4550277778,2025-08-04,2025-09-17T20:12:45-07:00,needs_id,0,0,20979,order
314614741,-122.9436116667,49.3783616667,2025-09-04,2025-09-17T10:21:12-07:00,needs_id,3,3,26718,order
314195550,-124.3805,50.0712805,2025-08-23,2025-09-15T13:37:42-07:00,needs_id,5,5,60340,genus
313755765,-124.1850611111,49.4488638889,2025-07-24,2025-09-13T20:59:28-07:00,needs_id,2,2,25545,species
313755761,-124.1881083333,49.4518611111,2025-07-24,2025-09-13T20:59:27-07:00,needs_id,0,0,25545,species
313679087,-125.956955,59.5038833333,2025-09-11,2025-09-13T14:29:42-07:00,needs_id,1,1,64970,species
313678342,-123.4684904292,48.4652227106,2025-09-13,2025-09-13T14:26:38-07:00,needs_id,3,3,25473,family
313621387,-125.9569633333,59.5038833333,2025-09-11,2025-09-13T10:51:27-07:00,needs_id,1,1,21359,family
313159268,-122.305281324,49.0901045213,2025-09-10,2025-09-11T11:22:32-07:00,needs_id,1,1,65982,species
312820950,-125.3149305556,49.7371488889,2025-09-09,2025-09-09T19:11:32-07:00,needs_id,0,0,26747,species
312634236,-131.7570633333,54.0757833333,2025-09-03,2025-09-09T00:45:39-07:00,needs_id,2,2,20979,order
312596531,-114.5848305518,51.6395734172,2025-09-08,2025-09-08T20:11:41-06:00,needs_id,0,0,21359,family
312544722,-125.1763069722,48.8025889722,2025-09-07,2025-09-08T14:19:43-07:00,needs_id,1,1,26720,family
312383500,-125.8461083333,49.7183697222,2025-09-04,2025-09-07T21:08:27-07:00,needs_id,0,0,26754,species
312346170,-125.8461183333,49.7184233333,2025-09-04,2025-09-07T17:36:43-07:00,needs_id,0,0,26747,species
312342601,-119.7202133333,51.1578916667,2025-06-28,2025-09-07T17:21:23-07:00,needs_id,0,0,64970,species
312330050,-121.951466538,49.1578491557,2025-09-07,2025-09-07T16:19:41-07:00,needs_id,3,2,25473,family
312105132,-122.9432552133,49.3658230338,2025-09-06,2025-09-06T20:40:51-07:00,needs_id,4,3,26718,order
312092108,-123.4713583333,48.466175,2025-09-06,2025-09-06T19:21:56-07:00,needs_id,0,0,25545,species
312092022,-123.4727090338,48.4656916398,2025-09-06,2025-09-06T19:21:14-07:00,needs_id,3,3,25473,family
312057000,-123.2182,49.3924833333,2025-09-06,2025-09-06T16:11:50-07:00,needs_id,0,0,26747,species
312051406,-122.9783857,49.2365935997,2025-09-06,2025-09-06T15:43:34-07:00,needs_id,0,0,25474,genus
311501612,-122.4506102997,49.2089458,2025-08-23,2025-09-04T09:32:39-07:00,needs_id,0,0,65982,species
311490937,-122.4512239997,49.2091161997,2025-08-23,2025-09-04T08:42:29-07:00,needs_id,3,2,60340,genus
311490927,-122.4512102997,49.2090778,2025-08-23,2025-09-04T08:42:27-07:00,needs_id,3,2,60340,genus
310934154,-123.449297649,48.6152937593,2025-09-01,2025-09-01T19:12:21-07:00,needs_id,2,2,20979,order
310901137,-123.18062,49.38383,2025-09-01,2025-09-01T16:27:39-07:00,needs_id,0,0,26754,species
310896670,-122.941912561,49.3684019182,2025-09-01,2025-09-01T16:07:22-07:00,needs_id,0,0,26721,genus
310896616,-122.941912561,49.3684019182,2025-09-01,2025-09-01T16:07:13-07:00,needs_id,0,0,26720,family
310857897,-124.4860972222,49.9142027778,2025-09-01,2025-09-01T13:27:34-07:00,needs_id,2,2,25473,family
310423654,-123.219955,49.3929283333,2025-08-29,2025-08-31T01:41:08-07:00,needs_id,0,0,26718,order
310133299,-123.1419805,49.3022883333,2025-07-16,2025-08-29T22:34:11-07:00,needs_id,1,1,65979,species
309599393,-122.4790283333,50.3494666667,2025-08-26,2025-08-27T15:50:40-07:00,needs_id,0,0,26754,species
309011470,-125.6281648949,49.5414932257,2025-08-24,2025-08-25T07:55:23-07:00,needs_id,1,1,26721,genus
308911941,-122.8365166667,53.8911305556,2025-08-24,2025-08-24T19:59:39-07:00,needs_id,0,0,20979,order
308891519,-124.198196,48.543633,2025-08-23,2025-08-24T18:15:15-07:00,needs_id,1,1,20978,class
308852141,-114.0645221667,54.5268866667,2025-06-17,2025-08-24T16:16:23-06:00,needs_id,3,3,64747,genus
308720473,-123.4865283333,48.5559966667,2025-07-29,2025-08-24T07:38:08-07:00,needs_id,2,2,26721,genus
308532060,-122.387592718,49.2019176206,2025-08-23,2025-08-23T13:39:03-07:00,needs_id,0,0,20979,order
308433547,-125.8890497501,49.9017762384,2025-08-21,2025-08-23T07:20:35-07:00,needs_id,1,1,20978,class
308343446,-122.941095,49.3750133333,2025-08-22,2025-08-22T20:29:35-07:00,needs_id,1,1,26747,species
308343443,-122.941095,49.3750133333,2025-08-22,2025-08-22T20:29:33-07:00,needs_id,1,1,26747,species
308343437,-122.941095,49.3750133333,2025-08-22,2025-08-22T20:29:31-07:00,needs_id,1,1,26747,species
308310480,-124.8645034432,49.2518011298,2025-08-21,2025-08-22T16:57:53-07:00,needs_id,3,2,25473,family
308119744,-123.1841583333,50.19213,2025-08-21,2025-08-21T21:13:46-07:00,needs_id,0,0,26754,species
308101786,-122.8476768997,49.0639274997,2025-07-10,2025-08-21T19:06:35-07:00,needs_id,2,2,60340,genus
308101712,-122.8477311997,49.0639145997,2025-07-10,2025-08-21T19:05:57-07:00,needs_id,1,1,25473,family
308070272,-119.3312169865,50.2393129391,2025-08-19,2025-08-21T15:44:26-07:00,needs_id,0,0,26754,species
307909395,-125.2889180975,49.1856929457,2025-08-19,2025-08-20T23:55:33-07:00,needs_id,1,1,25473,family
307666951,-123.0648945,49.9536033333,2025-08-18,2025-08-19T20:48:02-07:00,needs_id,0,0,26754,species
307666866,-123.0649945,49.9537216667,2025-08-18,2025-08-19T20:47:38-07:00,needs_id,0,0,26754,species
307655613,-122.3513954465,49.1376848274,2025-08-17,2025-08-19T19:19:20-07:00,needs_id,2,2,60340,genus
307653920,-115.3812412763,51.0799719703,2025-08-17,2025-08-19T20:09:33-06:00,needs_id,0,0,20979,order
307427344,-115.3794154633,51.0797001666,2025-08-17,2025-08-18T21:05:46-06:00,needs_id,0,0,66012,species
307408985,-124.5256112117,49.8789238304,2025-08-18,2025-08-18T18:08:02-07:00,needs_id,5,4,60340,genus
307360687,-122.8290916979,49.2578238634,2025-08-17,2025-08-18T13:49:58-07:00,needs_id,3,2,60340,genus
307360495,-124.17633,49.2572416667,2025-08-18,2025-08-18T13:48:55-07:00,needs_id,0,0,26721,genus
307356266,-122.8286895752,49.2581138611,2025-08-17,2025-08-18T13:28:41-07:00,needs_id,0,0,25474,genus
307349018,-115.38318127,51.0801522991,2025-08-17,2025-08-18T13:51:18-06:00,needs_id,1,1,66012,species
307331134,-122.8099859722,49.212904,2025-08-18,2025-08-18T11:23:48-07:00,needs_id,2,2,25473,family
307180236,-115.3746310978,51.0795042982,2025-08-17,2025-08-17T20:02:08-06:00,needs_id,1,1,25473,family
307140146,-115.3831166667,51.0802111667,2025-08-17,2025-08-17T16:34:56-06:00,needs_id,1,1,25473,family
307073103,-124.9739805556,49.2849333333,2025-08-11,2025-08-17T11:08:29-07:00,needs_id,0,0,65979,species
307040590,-119.3777783333,49.8415966667,2025-08-13,2025-08-17T09:10:04-07:00,needs_id,0,0,24259,species
306927756,-122.6544086421,49.3458510536,2025-08-16,2025-08-16T22:33:19-07:00,needs_id,0,0,20979,order
306881688,-121.951466538,49.1578491557,2025-08-07,2025-08-16T17:48:10-07:00,needs_id,1,1,25473,family
306873672,-121.951466538,49.1578491557,2025-08-07,2025-08-16T17:04:20-07:00,needs_id,3,3,25473,family
306803806,-125.3683134913,49.2145095697,2025-08-13,2025-08-16T11:54:27-07:00,needs_id,0,0,25474,genus
306627491,-123.4562383333,48.52723,2025-08-01,2025-08-15T18:46:41-07:00,needs_id,0,0,65979,species
306101268,-122.8574782612,49.2605527921,2025-08-13,2025-08-13T13:57:10-07:00,needs_id,3,3,60340,genus
306097089,-122.6574628428,49.0143308316,2025-08-12,2025-08-13T13:36:02-07:00,needs_id,1,1,24259,species
306066239,-122.9453889281,49.3669672448,2025-08-08,2025-08-13T11:06:32-07:00,needs_id,0,0,26720,family
306061064,-124.3583426997,49.2947248997,2025-08-13,2025-08-13T10:42:18-07:00,needs_id,1,1,25473,family
306048727,-122.6566383333,49.0177221667,2025-08-12,2025-08-13T09:46:50-07:00,needs_id,1,1,60340,genus
305943026,-125.3153135166,49.7373455689,2025-08-12,2025-08-12T22:01:22-07:00,needs_id,0,0,26718,order
305904526,-122.6543283333,49.0162166667,2025-08-12,2025-08-12T17:38:05-07:00,needs_id,1,1,24259,species
305641524,-124.3911459579,51.6308508222,2025-08-11,2025-08-11T15:48:45-07:00,needs_id,0,0,26754,species
305417542,-118.0824144997,50.837054,2025-08-10,2025-08-10T18:47:42-07:00,needs_id,0,0,26754,species
305378709,-123.3426138889,48.8925055556,2025-08-10,2025-08-10T15:38:16-07:00,needs_id,0,0,26721,genus
305107754,-122.8328315045,53.8934891087,2025-08-09,2025-08-09T17:27:11-07:00,needs_id,1,1,66012,species
304875053,-119.1285009078,50.3784840211,2025-08-08,2025-08-08T20:09:12-07:00,needs_id,0,0,26754,species
304651364,-122.9361805556,50.126225,2025-08-07,2025-08-07T22:47:22-07:00,needs_id,0,0,196978,subspecies
304605813,-121.951466538,49.1578491557,2025-08-07,2025-08-07T17:20:59-07:00,needs_id,3,2,25473,family
304604791,-121.951466538,49.1578491557,2025-08-07,2025-08-07T17:14:49-07:00,needs_id,0,0,25545,species
304604598,-121.951466538,49.1578491557,2025-08-07,2025-08-07T17:13:43-07:00,needs_id,0,0,25545,species
304570267,-128.6460116667,54.0510445,2025-08-07,2025-08-07T14:11:01-07:00,needs_id,3,2,25473,family
304353176,-122.8387166667,49.09665,2025-08-06,2025-08-06T16:33:34-07:00,needs_id,0,0,25473,family
304161796,-123.1380975991,49.3049959774,2025-08-05,2025-08-05T22:54:07-07:00,needs_id,3,3,25473,family
304092907,-120.8320930325,49.1200454926,2025-06-29,2025-08-05T15:36:49-07:00,needs_id,0,0,236921,subspecies
304092902,-120.8320930325,49.1200454926,2025-06-29,2025-08-05T15:36:48-07:00,needs_id,0,0,196978,subspecies
303763234,-123.4706261,48.5635765,2025-07-25,2025-08-04T10:34:02-07:00,needs_id,1,1,26721,genus
303591736,-125.3178903,49.739009,2025-08-03,2025-08-03T17:38:06-07:00,needs_id,0,0,64970,species
303589254,-123.0555851385,50.120386774,2025-08-03,2025-08-03T17:27:20-07:00,needs_id,0,0,26720,family
303534996,-118.9456681162,51.2378131031,2025-08-03,2025-08-03T13:56:47-07:00,needs_id,1,1,196978,subspecies
303326808,-125.2873472222,49.1892305556,2025-07-30,2025-08-02T21:03:04-07:00,needs_id,2,2,20979,order
303039191,-125.2873694444,49.1890527778,2025-07-30,2025-08-01T21:16:31-07:00,needs_id,0,0,20979,order
302959170,-123.8341173765,49.1011815355,2025-08-01,2025-08-01T14:11:49-07:00,needs_id,0,0,20979,order
302928176,-123.6109366,48.6411153997,2025-08-01,2025-08-01T11:59:29-07:00,needs_id,2,2,26721,genus
302770431,-123.4486952576,48.6151140061,2025-07-31,2025-07-31T19:23:51-07:00,needs_id,3,2,26718,order
302623804,-123.990741426,49.1789189381,2025-07-30,2025-07-31T08:15:24-07:00,needs_id,1,1,65982,species
302479035,-119.95533,49.398225,2025-07-30,2025-07-30T16:15:21-07:00,needs_id,1,1,64970,species
302381617,-122.1847533333,49.1193888333,2025-07-29,2025-07-30T09:21:23-07:00,needs_id,3,3,26720,family
301974289,-123.3603221625,48.4890344478,2025-07-28,2025-07-28T17:41:52-07:00,needs_id,0,0,20979,order
301611574,-123.184851218,49.376013864,2025-07-26,2025-07-27T12:07:39-07:00,needs_id,0,0,24259,species
301431119,-118.0958979485,52.8922605096,2025-07-26,2025-07-27T00:06:33-06:00,needs_id,1,1,25473,family
